step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
42,62545.94,0.0,0.0,605699.22,668245.16,0,0,0,0,0,1
287,18492.44,726.0,0.0,0.0,0.0,0,0,0,0,1,0
188,13755.82,243465.86,229710.04,0.0,0.0,0,0,0,0,1,0
158,15330.4,747.0,0.0,0.0,0.0,0,0,0,0,1,0
301,76188.59,10926.0,0.0,286138.53,362327.13,0,0,1,0,0,0
134,324049.09,258403.0,0.0,334966.91,947219.25,0,0,1,0,0,0
258,15785.4,25046.0,9260.6,0.0,0.0,0,0,0,0,1,0
94,180064.21,14857.0,0.0,375301.31,555365.52,0,0,1,0,0,0
375,134423.79,0.0,0.0,1278805.88,1413229.66,0,0,1,0,0,0
132,7927.43,363.0,8290.43,200156.9,192229.47,0,0,0,0,0,0
232,154692.67,0.0,0.0,4580030.78,4734723.45,0,0,1,0,0,0
371,34056.36,60626.0,26569.64,1715876.24,1749932.59,0,0,1,0,0,0
590,403549.93,0.0,0.0,2377869.68,2781419.61,0,0,1,0,0,0
353,9432.14,19905.0,10472.86,0.0,0.0,0,0,0,0,1,0
525,23766.59,111026.0,87259.41,0.0,0.0,0,0,0,0,1,0
184,402018.27,11328.0,0.0,2871801.44,3273819.71,0,0,1,0,0,0
154,59531.1,14089.84,0.0,0.0,0.0,0,0,0,0,1,0
280,498.58,0.0,0.0,0.0,0.0,0,0,0,0,1,0
323,100390.56,86584.0,186974.56,0.0,0.0,0,0,0,0,0,0
253,3645.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0
20,620587.36,0.0,0.0,1152392.76,1589954.17,0,0,0,0,0,1
140,199757.83,9294672.37,9494430.19,447852.96,248095.14,0,0,0,0,0,0
349,223811.3,11364.0,0.0,1420154.16,1643965.46,0,0,1,0,0,0
350,1294.83,0.0,0.0,0.0,0.0,0,0,0,0,1,0
431,1090.53,34815.0,33724.47,0.0,0.0,0,0,0,0,1,0
297,628302.04,10822.0,0.0,0.0,628302.04,0,0,0,0,0,1
233,147185.6,15491.0,0.0,0.0,147185.6,0,0,1,0,0,0
378,188446.12,5142901.58,5331347.7,508494.47,320048.35,0,0,0,0,0,0
330,155905.17,8970.73,0.0,2006093.92,2161999.09,0,0,1,0,0,0
157,22568.34,176429.56,153861.22,0.0,0.0,0,0,0,0,1,0
402,152261.91,342.0,0.0,0.0,152261.91,0,0,1,0,0,0
398,346868.99,389.0,347257.99,399648.82,52779.83,0,0,0,0,0,0
374,259959.84,43471.0,0.0,493781.22,753741.06,0,0,1,0,0,0
141,6067.01,9649081.5,9655148.51,155559.4,149492.39,0,0,0,0,0,0
145,1957.81,90.0,0.0,0.0,0.0,0,0,0,0,1,0
212,32998.72,20292.0,0.0,3020059.55,3053058.27,0,0,1,0,0,0
276,8075.25,10041.22,1965.97,0.0,0.0,0,0,0,0,1,0
162,5929.29,276329.72,270400.42,0.0,0.0,0,0,0,0,1,0
373,100384.08,69867.0,0.0,5355836.71,5456220.8,0,0,1,0,0,0
303,15395.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0
10,258.55,317573.35,317314.8,0.0,0.0,0,0,0,0,1,0
180,216380.5,16104.0,232484.5,0.0,0.0,0,0,0,0,0,0
11,11441.61,47651.0,36209.39,0.0,0.0,0,0,0,0,1,0
188,70643.9,203761.0,274404.9,0.0,0.0,0,0,0,0,0,0
15,90548.09,22149.0,0.0,0.0,28502.44,0,0,1,0,0,0
155,166.91,10093.0,9926.09,0.0,0.0,0,0,0,0,1,0
282,492822.46,0.0,0.0,1052295.77,1545118.23,0,0,0,0,0,1
371,51769.46,10643.0,0.0,0.0,0.0,0,0,0,0,1,0
35,248823.52,5174.0,0.0,1007073.21,1255896.73,0,0,1,0,0,0
161,11453.59,0.0,0.0,0.0,0.0,0,0,0,0,1,0
350,164464.11,64874.0,0.0,575339.81,739803.92,0,0,1,0,0,0
259,75297.9,1911996.06,1987293.96,8300575.56,8225277.65,0,0,0,0,0,0
229,171697.74,12439366.98,12611064.72,1769872.35,1598174.61,0,0,0,0,0,0
396,123197.02,120.0,123317.02,7522335.72,7399138.7,0,0,0,0,0,0
157,12431.61,1934.0,0.0,0.0,0.0,0,0,0,0,1,0
18,291331.72,124512.0,415843.72,0.0,0.0,0,0,0,0,0,0
18,345144.58,499063.0,153918.42,10974.0,12557.52,0,0,1,0,0,0
294,806863.3,806863.3,0.0,2344186.16,3151049.45,1,0,1,0,0,0
166,761.48,0.0,0.0,0.0,0.0,0,0,0,0,1,0
528,1523.38,67585.0,66061.62,46850.59,48373.97,0,0,0,1,0,0
303,43159.01,9670.0,0.0,20614518.69,20657677.7,0,0,1,0,0,0
251,176461.36,0.0,0.0,1317008.16,1493469.53,0,0,1,0,0,0
190,2541.55,10496.94,7955.39,0.0,0.0,0,0,0,0,1,0
373,183698.96,2992343.22,3176042.18,6220149.35,6036450.39,0,0,0,0,0,0
297,9698.49,52583.0,42884.51,0.0,0.0,0,0,0,0,1,0
374,237692.31,10587.0,0.0,0.0,237692.31,0,0,1,0,0,0
328,110101.1,21308.0,131409.1,72149.85,0.0,0,0,0,0,0,0
44,135249.4,2049.0,0.0,289514.75,424764.16,0,0,1,0,0,0
186,214124.8,8163.0,0.0,2305757.33,2519882.14,0,0,1,0,0,0
181,39995.1,371482.0,331486.9,0.0,39995.1,0,0,1,0,0,0
573,2706.27,93652.0,90945.73,0.0,0.0,0,0,0,0,1,0
161,31009.39,0.0,0.0,0.0,0.0,0,0,0,0,1,0
158,143484.87,10310.0,153794.87,5117425.06,4973940.19,0,0,0,0,0,0
326,29529.5,6503025.55,6532555.05,818638.55,789109.04,0,0,0,0,0,0
350,13507.86,116.0,0.0,0.0,0.0,0,0,0,0,1,0
596,127498.89,12870344.48,12997843.38,315659.12,188160.23,0,0,0,0,0,0
398,105095.61,197.0,0.0,0.0,105095.61,0,0,1,0,0,0
249,7204.87,0.0,0.0,0.0,0.0,0,0,0,0,1,0
383,62337.26,9250445.78,9312783.05,78416.73,16079.46,0,0,0,0,0,0
304,117647.31,5340817.35,5458464.66,190131.91,72484.6,0,0,0,0,0,0
10,217551.94,2180195.92,2397747.86,727567.81,671031.83,0,0,0,0,0,0
331,136394.82,20172.0,0.0,71006.54,207401.35,0,0,1,0,0,0
278,4224.1,39790.0,35565.9,0.0,0.0,0,0,0,0,1,0
13,7925.85,0.0,0.0,0.0,0.0,0,0,0,0,1,0
375,9118.65,30028.0,20909.35,0.0,0.0,0,0,0,0,1,0
186,6638.31,0.0,0.0,0.0,0.0,0,0,0,0,1,0
350,2028585.1,200879.0,0.0,0.0,2028585.1,0,0,0,0,0,1
594,261320.32,10645.0,0.0,0.0,261320.32,0,0,1,0,0,0
300,155304.73,50020.33,0.0,679687.96,834992.69,0,0,0,0,0,1
163,168519.09,950073.07,781553.97,460071.69,412304.97,0,0,1,0,0,0
394,109435.04,0.0,0.0,1318732.77,1428167.81,0,0,1,0,0,0
154,582.31,0.0,0.0,0.0,0.0,0,0,0,0,1,0
301,156493.77,0.0,0.0,1140358.08,1296851.85,0,0,1,0,0,0
331,10643.61,25546.0,14902.39,0.0,0.0,0,0,0,0,1,0
185,50111.49,0.0,0.0,955820.53,1005932.02,0,0,1,0,0,0
43,114531.59,610178.39,724709.98,1321270.92,1206739.32,0,0,0,0,0,0
282,242746.5,50375.0,0.0,24080.97,266827.47,0,0,0,0,0,1
186,12467.43,50205.0,37737.57,0.0,0.0,0,0,0,0,1,0
350,30729.3,28969.0,0.0,0.0,0.0,0,0,0,0,1,0
140,11600.89,11486.0,0.0,0.0,0.0,0,0,0,0,1,0
354,128566.05,11602.0,0.0,491639.11,620205.16,0,0,1,0,0,0
193,82742.97,7990531.09,8073274.07,497515.96,414772.99,0,0,0,0,0,0
235,5621.13,122480.0,116858.87,2452067.95,2457689.08,0,0,1,0,0,0
396,10692.93,0.0,0.0,0.0,0.0,0,0,0,0,1,0
158,127048.8,35699.0,0.0,486136.46,613185.26,0,0,1,0,0,0
18,31580.05,0.0,0.0,344815.59,225422.32,0,0,1,0,0,0
401,59782.45,163328.0,103545.55,0.0,0.0,0,0,0,0,1,0
371,10452.21,167.0,0.0,0.0,0.0,0,0,0,0,1,0
140,32724.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0
237,43209.97,0.0,0.0,137955.03,181165.0,0,0,1,0,0,0
351,614.61,0.0,0.0,0.0,0.0,0,0,0,0,1,0
48,6345.94,32780.0,26434.06,0.0,0.0,0,0,0,0,1,0
185,273503.4,0.0,0.0,344044.52,617547.92,0,0,0,0,0,1
393,221794.83,80403.0,302197.83,436995.59,215200.76,0,0,0,0,0,0
182,2588.54,41547.0,38958.46,0.0,0.0,0,0,0,0,1,0
594,60606.32,0.0,0.0,338629.16,399235.48,0,0,1,0,0,0
399,201007.2,0.0,0.0,11892767.37,12093774.57,0,0,1,0,0,0
448,139877.02,31528.0,171405.02,74340.03,0.0,0,0,0,0,0,0
274,11627.6,9497.0,0.0,85632.19,97259.79,0,0,1,0,0,0
394,122426.33,50137.0,0.0,0.0,122426.33,0,0,1,0,0,0
17,275609.35,0.0,0.0,3492822.62,4143933.6,0,0,1,0,0,0
13,194396.2,22096.0,0.0,566201.81,760598.01,0,0,1,0,0,0
44,33077.87,11742.0,0.0,125519.61,158597.48,0,0,1,0,0,0
163,3873.38,67229.66,63356.27,0.0,0.0,0,0,0,0,1,0
306,328218.97,2278.0,330496.97,0.0,0.0,0,0,0,0,0,0
281,83493.15,0.0,0.0,5322310.45,5405803.6,0,0,1,0,0,0
253,36862.87,341.0,0.0,0.0,0.0,0,0,0,0,1,0
46,376550.63,3810179.25,4186729.89,3856176.73,3479626.09,0,0,0,0,0,0
250,6905.63,20286.0,13380.37,0.0,0.0,0,0,0,0,1,0
179,269030.81,47806.0,316836.81,57080.23,0.0,0,0,0,0,0,0
304,242891.09,63399.0,0.0,0.0,242891.09,0,0,1,0,0,0
182,233144.01,175479.0,0.0,784182.22,1017326.23,0,0,1,0,0,0
306,64851.41,51936.0,116787.41,7097450.58,7032599.16,0,0,0,0,0,0
142,307084.24,2878951.02,3186035.26,993350.55,686266.31,0,0,0,0,0,0
329,9426.71,20139.0,29565.71,44480.12,35053.41,0,0,0,0,0,0
20,90730.07,5242.79,0.0,5546453.08,5702938.58,0,0,1,0,0,0
156,11756.35,31034.0,19277.65,932285.75,944042.1,0,0,1,0,0,0
302,241110.6,32063.0,0.0,1140910.45,1497268.98,0,0,1,0,0,0
135,102963.17,102489.0,0.0,2522018.03,2624981.2,0,0,1,0,0,0
158,22813.55,1743300.23,1766113.77,161798.23,138984.69,0,0,0,0,0,0
227,122320.7,0.0,0.0,600712.99,723033.69,0,0,1,0,0,0
16,225604.23,11584.0,0.0,0.0,225604.23,0,0,1,0,0,0
44,36831.01,86907.0,123738.01,0.0,0.0,0,0,0,0,0,0
33,56418.29,837103.24,893521.53,107456.0,51037.71,0,0,0,0,0,0
206,249617.0,6530508.18,6780125.18,4943519.21,4693902.21,0,0,0,0,0,0
399,104826.04,0.0,0.0,358811.52,463637.56,0,0,1,0,0,0
394,382764.76,4184362.51,4567127.28,4627918.53,4245153.77,0,0,0,0,0,0
250,79906.11,9563.0,0.0,2721850.38,2801756.49,0,0,1,0,0,0
253,8965.3,11638.0,2672.7,0.0,0.0,0,0,0,0,1,0
297,71366.59,39945.0,0.0,5677335.99,5748702.58,0,0,1,0,0,0
228,1878.78,104647.0,102768.22,0.0,0.0,0,0,0,0,1,0
22,89610.96,0.0,0.0,948201.0,1037811.96,0,0,1,0,0,0
395,6181.42,37496.0,31314.58,0.0,0.0,0,0,0,0,1,0
14,104686.25,34785.0,139471.25,0.0,0.0,0,0,0,0,0,0
329,88115.81,0.0,0.0,1845261.63,1933377.44,0,0,1,0,0,0
404,28360.65,0.0,0.0,1064096.78,1092457.43,0,0,1,0,0,0
383,213617.39,0.0,0.0,3208433.37,3422050.76,0,0,1,0,0,0
345,22663.99,328.0,0.0,0.0,0.0,0,0,0,0,1,0
40,26466.95,5539.0,0.0,16058.06,42525.01,0,0,1,0,0,0
346,306082.37,0.0,0.0,427170.04,733252.41,0,0,1,0,0,0
408,1432.93,115839.0,114406.07,0.0,0.0,0,0,0,0,1,0
14,1130873.56,30423.0,0.0,512932.96,1558198.79,0,0,0,0,0,1
183,1356.14,0.0,0.0,0.0,0.0,0,0,0,0,1,0
407,112090.39,0.0,0.0,10568342.79,10680433.18,0,0,1,0,0,0
18,192874.26,0.0,0.0,353720.18,546594.44,0,0,1,0,0,0
18,151506.34,370.0,0.0,281529.2,433035.54,0,0,1,0,0,0
204,239759.86,8276070.6,8515830.46,342297.54,102537.68,0,0,0,0,0,0
298,503738.93,0.0,0.0,1126233.2,1629972.13,0,0,1,0,0,0
20,36418.46,0.0,0.0,0.0,0.0,0,0,0,0,1,0
162,319441.79,229609.92,0.0,7969375.68,8634079.6,0,0,1,0,0,0
43,186125.96,0.0,0.0,373756.98,559882.93,0,0,1,0,0,0
44,62846.46,11581.0,0.0,316433.99,379280.45,0,0,0,0,0,1
403,840454.1,0.0,0.0,860972.32,1701426.43,0,0,0,0,0,1
37,82504.57,0.0,0.0,365532.22,448036.79,0,0,1,0,0,0
379,20751.36,253411.0,232659.64,0.0,0.0,0,0,0,0,1,0
134,140067.49,0.0,0.0,2767635.02,2907702.51,0,0,1,0,0,0
201,48899.11,0.0,0.0,210499.97,259399.08,0,0,1,0,0,0
321,2120611.12,0.0,0.0,6450489.1,8571100.23,0,0,0,0,0,1
209,113961.29,575456.37,689417.66,6646087.92,6532126.62,0,0,0,0,0,0
276,177936.44,5197694.05,5375630.49,1485157.91,1307221.47,0,0,0,0,0,0
18,116528.64,50323.0,166851.64,662203.68,498688.58,0,0,0,0,0,0
255,117174.85,0.0,0.0,385002.66,502177.51,0,0,1,0,0,0
21,9031.59,169913.0,160881.41,0.0,0.0,0,0,0,0,1,0
404,284181.35,18831.35,0.0,712461.52,996642.87,0,0,0,0,0,1
299,5151.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0
212,4953893.08,4953893.08,4953893.08,0.0,0.0,1,1,0,0,0,1
379,77368.75,24635410.55,24712779.3,103236.67,25867.92,0,0,0,0,0,0
158,325033.71,0.0,0.0,505884.68,830918.39,0,0,1,0,0,0
165,8881.23,52552.0,43670.77,0.0,0.0,0,0,0,0,1,0
131,369241.59,0.0,0.0,600144.07,969385.66,0,0,0,0,0,1
20,1067740.33,30318.0,0.0,706171.21,1773911.54,0,0,0,0,0,1
306,51688.55,97484.0,45795.45,0.0,51688.55,0,0,1,0,0,0
277,86892.84,0.0,0.0,3562908.23,3649801.07,0,0,1,0,0,0
201,13573.44,8030.95,0.0,0.0,0.0,0,0,0,0,1,0
210,119043.36,59235.0,0.0,2071.78,121115.14,0,0,1,0,0,0
138,118525.92,8254.0,126779.92,10942.61,0.0,0,0,0,0,0,0
279,165732.9,24118825.16,24284558.06,4265312.3,4099579.4,0,0,0,0,0,0
379,154185.03,102213.0,0.0,2849142.19,3003327.22,0,0,1,0,0,0
283,390323.47,0.0,0.0,7956307.0,8346630.46,0,0,1,0,0,0
137,3427.74,79271.0,75843.26,0.0,0.0,0,0,0,0,1,0
38,11116.3,100283.0,89166.7,0.0,0.0,0,0,0,0,1,0
548,8647.59,0.0,0.0,0.0,0.0,0,0,0,0,1,0
261,4218.59,0.0,0.0,0.0,0.0,0,0,0,0,1,0
370,9341.45,356011.4,346669.95,0.0,0.0,0,0,0,0,1,0
180,11314.01,4954.0,0.0,0.0,0.0,0,0,0,0,1,0
182,73443.84,0.0,0.0,390784.85,464228.69,0,0,1,0,0,0
277,52649.33,0.0,0.0,582034.1,634683.43,0,0,1,0,0,0
350,28867.08,489432.62,460565.54,0.0,0.0,0,0,0,0,1,0
254,350862.7,0.0,0.0,565803.29,916666.0,0,0,1,0,0,0
306,4001.69,0.0,0.0,0.0,0.0,0,0,0,0,1,0
476,1313.84,687.0,0.0,0.0,0.0,0,0,0,0,1,0
95,70.43,179729.21,179658.77,0.0,0.0,0,0,0,0,1,0
329,96828.25,2425106.79,2521935.04,2960585.67,2863757.41,0,0,0,0,0,0
203,258101.8,6571376.26,6829478.07,273732.35,15630.55,0,0,0,0,0,0
40,114661.67,74943.0,189604.67,132289.56,17627.89,0,0,0,0,0,0
588,11375.07,27674.97,16299.89,0.0,0.0,0,0,0,0,1,0
354,15561.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0
132,88397.93,0.0,0.0,124016.55,212414.48,0,0,1,0,0,0
9,203214.08,40718.0,243932.08,66322.0,0.0,0,0,0,0,0,0
255,869.3,50636.0,49766.7,0.0,0.0,0,0,0,0,1,0
398,74943.7,19310.0,0.0,550236.9,625180.6,0,0,1,0,0,0
205,483817.09,0.0,0.0,3613174.34,4096991.43,0,0,0,0,0,1
397,321880.19,136454.0,0.0,666891.78,988771.97,0,0,1,0,0,0
16,16087.23,0.0,0.0,0.0,0.0,0,0,0,0,1,0
567,377484.0,44917.0,0.0,183517.82,561001.82,0,0,1,0,0,0
129,1850.67,21308.0,19457.33,0.0,0.0,0,0,0,0,1,0
182,336369.59,16600.0,0.0,212669.0,549038.59,0,0,1,0,0,0
276,6055.38,169580.0,163524.62,0.0,0.0,0,0,0,0,1,0
202,321702.28,312460.0,0.0,1543152.49,1864854.77,0,0,1,0,0,0
299,221.76,6379501.84,6379723.6,20261.47,20039.71,0,0,0,0,0,0
179,425051.28,9674.0,0.0,594186.02,1019237.31,0,0,0,0,0,1
16,27683.67,0.0,0.0,0.0,0.0,0,0,0,0,1,0
333,104435.29,0.0,0.0,636129.4,740564.68,0,0,1,0,0,0
141,13095.09,21452.0,8356.91,0.0,0.0,0,0,0,0,1,0
493,35855.04,198804.0,162948.96,0.0,0.0,0,0,0,0,1,0
205,236545.11,10997.0,247542.11,248009.03,11463.93,0,0,0,0,0,0
549,149526.85,212774.0,362300.85,0.0,0.0,0,0,0,0,0,0
403,65376.66,6289531.18,6354907.84,1753805.13,1688428.47,0,0,0,0,0,0
325,23661.48,0.0,0.0,0.0,0.0,0,0,0,0,1,0
355,137825.36,0.0,0.0,1309962.96,1447788.32,0,0,1,0,0,0
322,440777.12,69844.0,0.0,330515.95,771293.08,0,0,0,0,0,1
451,246608.79,24186.0,270794.79,2313124.83,2066516.03,0,0,0,0,0,0
259,264161.19,1594523.95,1858685.14,1400027.86,1135866.67,0,0,0,0,0,0
402,160459.73,0.0,0.0,3666604.84,3827064.56,0,0,1,0,0,0
377,71022.97,10646.0,0.0,84887.49,155910.46,0,0,1,0,0,0
13,8342.03,305000.28,296658.26,0.0,0.0,0,0,0,0,1,0
299,36155.19,0.0,0.0,0.0,0.0,0,0,0,0,1,0
19,7473.63,0.0,0.0,0.0,0.0,0,0,0,0,1,0
95,32196.59,0.0,0.0,5199861.08,5015322.9,0,0,1,0,0,0
212,273748.47,5763638.14,6037386.61,296143.76,22395.28,0,0,0,0,0,0
297,131718.61,10891.0,0.0,151744.09,283462.7,0,0,1,0,0,0
395,55698.81,100462.0,44763.19,0.0,55698.81,0,0,1,0,0,0
134,348275.35,0.0,0.0,2854643.75,3202919.1,0,0,1,0,0,0
156,12355.58,0.0,0.0,0.0,0.0,0,0,0,0,1,0
287,14868.76,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7,7456.1,21686.0,14229.9,0.0,0.0,0,0,0,0,1,0
253,1592411.94,35584.0,0.0,1992294.28,3584706.22,0,0,0,0,0,1
322,92790.34,8207078.58,8299868.92,6777942.83,6685152.49,0,0,0,0,0,0
324,1873.41,788346.41,786473.0,0.0,0.0,0,0,0,0,1,0
241,204681.48,26633.36,0.0,358483.37,563164.84,0,0,1,0,0,0
644,73107.62,32353.0,0.0,0.0,73107.62,0,0,1,0,0,0
262,2612.71,52527.0,49914.29,0.0,0.0,0,0,0,0,1,0
134,4786.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0
372,7033.48,1633.0,0.0,0.0,0.0,0,0,0,0,1,0
303,312727.19,28736.0,341463.19,410671.95,97944.76,0,0,0,0,0,0
39,25301.16,0.0,0.0,299211.97,324513.13,0,0,1,0,0,0
303,2880.96,76961.3,74080.34,0.0,0.0,0,0,0,0,1,0
371,772296.58,0.0,0.0,2077733.67,2850030.25,0,0,0,0,0,1
43,43550.17,120179.93,163730.1,1629001.26,1663080.13,0,0,0,0,0,0
300,27302.87,0.0,0.0,0.0,0.0,0,0,0,0,1,0
239,4850.59,225172.0,220321.41,0.0,0.0,0,0,0,0,1,0
309,19240.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0
684,5183.37,15603.39,10420.02,0.0,0.0,0,0,0,0,1,0
400,195574.71,1428442.88,1624017.59,617963.28,422388.57,0,0,0,0,0,0
95,176174.67,0.0,0.0,214052.89,390227.55,0,0,1,0,0,0
397,9574.23,729389.0,719814.77,0.0,0.0,0,0,0,0,1,0
36,323378.71,0.0,0.0,501739.31,825118.03,0,0,0,0,0,1
207,65349.58,2829751.75,2895101.34,916464.42,851114.84,0,0,0,0,0,0
327,323763.01,5074775.67,5398538.68,490373.45,166610.44,0,0,0,0,0,0
236,139768.71,0.0,0.0,11556823.97,11696592.67,0,0,1,0,0,0
180,6817.78,47190.0,40372.22,0.0,0.0,0,0,0,0,1,0
252,33831.81,0.0,0.0,4354624.04,4420184.03,0,0,1,0,0,0
133,3905.28,68678.0,64772.72,0.0,0.0,0,0,0,0,1,0
299,126133.65,34279.0,0.0,38334.23,164467.89,0,0,1,0,0,0
209,29712.05,0.0,0.0,1742301.82,1772013.86,0,0,1,0,0,0
96,19.39,15848.0,15828.61,0.0,0.0,0,0,0,0,1,0
41,343027.45,0.0,0.0,353515.3,696542.75,0,0,1,0,0,0
474,11300.35,74593.0,63292.65,0.0,0.0,0,0,0,0,1,0
399,4007.87,0.0,0.0,0.0,0.0,0,0,0,0,1,0
164,91410.95,1105.0,92515.95,144414.28,53003.33,0,0,0,0,0,0
308,38293.5,0.0,0.0,0.0,0.0,0,0,0,0,1,0
239,18857.05,41038.93,22181.88,0.0,0.0,0,0,0,0,1,0
141,748775.62,0.0,0.0,1179856.92,1928632.54,0,0,0,0,0,1
95,6202.7,0.0,0.0,0.0,0.0,0,0,0,0,1,0
134,62387.08,175800.08,113413.0,0.0,0.0,0,0,0,0,1,0
403,217348.48,28717.0,246065.48,0.0,0.0,0,0,0,0,0,0
404,107072.12,10822.0,0.0,0.0,107072.12,0,0,1,0,0,0
144,706.61,743.0,36.39,0.0,0.0,0,0,0,0,1,0
251,63720.36,16976961.59,17040681.95,1190761.82,1127041.46,0,0,0,0,0,0
204,18482.64,31031.45,12548.81,0.0,0.0,0,0,0,0,1,0
284,41392.47,63872.0,22479.53,0.0,62003.5,0,0,1,0,0,0
404,110556.68,0.0,0.0,3832698.18,3943254.86,0,0,1,0,0,0
237,3101.25,30174.0,27072.75,0.0,0.0,0,0,0,0,1,0
138,209835.61,0.0,0.0,1939860.71,2149696.32,0,0,1,0,0,0
323,37228.77,0.0,0.0,0.0,0.0,0,0,0,0,1,0
352,8717.41,0.0,0.0,0.0,0.0,0,0,0,0,1,0
402,82639.37,0.0,0.0,237343.49,319982.86,0,0,1,0,0,0
353,2629.58,284256.96,281627.39,0.0,0.0,0,0,0,0,1,0
382,10968.61,305647.0,294678.39,0.0,0.0,0,0,0,0,1,0
132,143777.84,0.0,0.0,222937.44,366715.28,0,0,1,0,0,0
138,21527.33,263309.0,241781.67,0.0,0.0,0,0,0,0,1,0
394,279516.39,0.0,0.0,638282.76,917799.16,0,0,1,0,0,0
397,661.74,0.0,0.0,0.0,0.0,0,0,0,0,1,0
46,3393.98,600120.0,596726.02,0.0,0.0,0,0,0,0,1,0
328,102320.01,4059676.01,4161996.02,450378.36,348058.35,0,0,0,0,0,0
395,144550.02,1105765.2,1250315.22,1723682.99,1579132.98,0,0,0,0,0,0
230,168916.53,854635.08,1023551.61,749623.22,580706.69,0,0,0,0,0,0
204,174808.46,0.0,0.0,2134636.91,2309445.37,0,0,1,0,0,0
38,63023.8,0.0,0.0,1114234.79,1177258.59,0,0,1,0,0,0
301,491753.69,0.0,0.0,741949.97,1233703.66,0,0,0,0,0,1
254,8519.1,208.43,0.0,0.0,0.0,0,0,0,0,1,0
20,99010.37,12519.0,111529.37,1241899.24,1142888.87,0,0,0,0,0,0
160,112854.22,13311.0,126165.22,4586841.68,4473987.46,0,0,0,0,0,0
235,1133029.24,281.0,0.0,308085.64,1441114.88,0,0,0,0,0,1
302,20498.36,138553.0,118054.64,0.0,0.0,0,0,0,0,1,0
307,55134.86,0.0,0.0,0.0,0.0,0,0,0,0,1,0
404,10476.43,62955.0,52478.57,0.0,0.0,0,0,0,0,1,0
276,18530.85,29882.0,11351.15,0.0,0.0,0,0,0,0,1,0
346,23469.11,70111.0,46641.89,0.0,0.0,0,0,0,0,1,0
260,133374.65,0.0,0.0,687791.5,821166.15,0,0,1,0,0,0
442,124198.82,19840.0,0.0,0.0,124198.82,0,0,1,0,0,0
157,266394.71,49939.0,316333.71,217176.38,0.0,0,0,0,0,0,0
377,10546.87,0.0,0.0,703641.89,714188.76,0,0,1,0,0,0
48,315814.26,0.0,0.0,3018974.89,3334789.15,0,0,1,0,0,0
398,88992.45,0.0,0.0,317530.22,406522.67,0,0,1,0,0,0
238,87259.83,29683.0,116942.83,153334.34,66074.51,0,0,0,0,0,0
21,20216.67,50996.0,30779.33,0.0,0.0,0,0,0,0,1,0
10,1525.11,0.0,0.0,0.0,0.0,0,0,0,0,1,0
380,5816.3,5278.0,0.0,0.0,0.0,0,0,0,0,1,0
8,1373723.96,0.0,0.0,4691193.74,6064917.71,0,0,0,0,0,1
300,32690.06,415.0,0.0,0.0,0.0,0,0,0,0,1,0
226,15855.27,26974.0,11118.73,0.0,0.0,0,0,0,0,1,0
321,52284.56,0.0,0.0,0.0,0.0,0,0,0,0,1,0
251,398168.43,220359.72,0.0,1148376.46,1546544.89,0,0,1,0,0,0
394,201447.81,28465.0,0.0,0.0,201447.81,0,0,1,0,0,0
140,7920.52,43558.0,35637.48,0.0,0.0,0,0,0,0,1,0
10,78.23,276323.66,276245.44,0.0,0.0,0,0,0,0,1,0
8,274863.07,0.0,0.0,1129180.14,0.0,0,0,1,0,0,0
34,27389.93,38640.37,11250.44,0.0,0.0,0,0,0,0,1,0
203,191664.23,19138.0,210802.23,0.0,0.0,0,0,0,0,0,0
203,5138.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0
332,3372.12,29620.0,26247.88,45711.76,49083.88,0,0,0,1,0,0
178,4572.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0
135,211119.31,100537.0,0.0,209667.0,420786.31,0,0,1,0,0,0
371,46872.27,18511.0,65383.27,0.0,0.0,0,0,0,0,0,0
378,18371.13,18661.79,290.67,0.0,0.0,0,0,0,0,1,0
349,146191.85,0.0,0.0,4603673.28,4749865.13,0,0,1,0,0,0
371,35007.71,0.0,0.0,0.0,0.0,0,0,0,0,1,0
210,7887.18,70409.0,62521.82,0.0,0.0,0,0,0,0,1,0
13,8434.58,0.0,0.0,0.0,0.0,0,0,0,0,1,0
250,406702.02,463314.66,870016.68,3172469.5,2765767.48,0,0,0,0,0,0
371,214423.89,10311754.02,10526177.91,1476921.44,1262497.55,0,0,0,0,0,0
351,86010.85,6067280.64,6153291.49,3120836.28,3034825.43,0,0,0,0,0,0
276,1302374.57,28372.0,0.0,5755.0,1308129.57,0,0,0,0,0,1
281,18175.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0
202,292989.61,856538.87,1149528.48,296803.26,3813.65,0,0,0,0,0,0
382,5872.88,2007.0,0.0,304868.14,310741.02,0,0,1,0,0,0
